ArrayTaskID RA DEC PX PMRA PMDEC POSEPOCH
55 0:30:27.4249447 4:51:39.7153 3.1247639207240216 -6.0465098775371615 1.11310244476714 57849.0
56 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.2578345561116056 0.06706353456507053 57849.0
57 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.2578345561116056 0.3285732621155879 57849.0
58 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.2578345561116056 0.5900829896661053 57849.0
59 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.2578345561116056 0.8515927172166227 57849.0
60 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.1521722168243835 0.06706353456507053 57849.0
61 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.1521722168243835 0.3285732621155879 57849.0
62 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.1521722168243835 0.5900829896661053 57849.0
63 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.1521722168243835 0.8515927172166227 57849.0
64 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.1521722168243835 1.11310244476714 57849.0
65 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.0465098775371615 0.06706353456507053 57849.0
66 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.0465098775371615 0.3285732621155879 57849.0
67 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.0465098775371615 0.5900829896661053 57849.0
68 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.0465098775371615 0.8515927172166227 57849.0
69 0:30:27.4249447 4:51:39.7153 3.2072240580737574 -6.0465098775371615 1.11310244476714 57849.0
70 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.2578345561116056 0.06706353456507053 57849.0
71 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.2578345561116056 0.3285732621155879 57849.0
72 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.2578345561116056 0.5900829896661053 57849.0
73 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.2578345561116056 0.8515927172166227 57849.0
74 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.1521722168243835 0.06706353456507053 57849.0
75 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.1521722168243835 0.3285732621155879 57849.0
76 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.1521722168243835 0.5900829896661053 57849.0
77 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.1521722168243835 0.8515927172166227 57849.0
78 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.1521722168243835 1.11310244476714 57849.0
79 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.0465098775371615 0.06706353456507053 57849.0
80 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.0465098775371615 0.3285732621155879 57849.0
81 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.0465098775371615 0.5900829896661053 57849.0
82 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.0465098775371615 0.8515927172166227 57849.0
83 0:30:27.4249447 4:51:39.7156 2.8773835086748143 -6.0465098775371615 1.11310244476714 57849.0
84 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.2578345561116056 0.06706353456507053 57849.0
85 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.2578345561116056 0.3285732621155879 57849.0
86 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.2578345561116056 0.5900829896661053 57849.0
87 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.2578345561116056 0.8515927172166227 57849.0
88 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.1521722168243835 0.06706353456507053 57849.0
89 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.1521722168243835 0.3285732621155879 57849.0
90 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.1521722168243835 0.5900829896661053 57849.0
91 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.1521722168243835 0.8515927172166227 57849.0
92 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.1521722168243835 1.11310244476714 57849.0
93 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.0465098775371615 0.06706353456507053 57849.0
94 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.0465098775371615 0.3285732621155879 57849.0
95 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.0465098775371615 0.5900829896661053 57849.0
96 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.0465098775371615 0.8515927172166227 57849.0
97 0:30:27.4249447 4:51:39.7156 2.95984364602455 -6.0465098775371615 1.11310244476714 57849.0
98 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.2578345561116056 0.06706353456507053 57849.0
99 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.2578345561116056 0.3285732621155879 57849.0
100 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.2578345561116056 0.5900829896661053 57849.0
101 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.2578345561116056 0.8515927172166227 57849.0
102 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.1521722168243835 0.06706353456507053 57849.0
103 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.1521722168243835 0.3285732621155879 57849.0
104 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.1521722168243835 0.5900829896661053 57849.0
105 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.1521722168243835 0.8515927172166227 57849.0
106 0:30:27.4249447 4:51:39.7156 3.042303783374286 -6.1521722168243835 1.11310244476714 57849.0
